Time1 Bin1 Time2 Bin2 Hash
29 110 30 99 115444737
29 110 30 150 115496961
29 110 31 77 115422210
29 110 31 154 115501058
29 110 31 154 115501058
29 110 39 120 115466250
29 110 39 120 115466250
29 110 45 111 115457040
29 110 29 156 115503104
29 110 29 156 115503104
29 110 30 99 115444737
29 110 30 150 115496961
29 110 31 77 115422210
29 110 31 154 115501058
29 110 31 154 115501058
29 110 39 120 115466250
29 110 39 120 115466250
29 110 45 111 115457040
29 156 29 156 163737600
29 156 29 212 163794944
29 156 29 212 163794944
29 156 30 99 163679233
29 156 30 150 163731457
29 156 31 154 163735554
29 156 31 154 163735554
29 156 39 120 163700746
29 156 39 120 163700746
29 156 45 111 163691536
29 156 45 148 163729424
29 156 29 212 163794944
29 156 29 212 163794944
29 156 30 99 163679233
29 156 30 150 163731457
29 156 31 154 163735554
29 156 31 154 163735554
29 156 39 120 163700746
29 156 39 120 163700746
29 156 45 111 163691536
29 156 45 148 163729424
29 212 29 212 222515200
29 212 30 244 222547969
29 212 31 154 222455810
29 212 31 154 222455810
29 212 31 215 222518274
29 212 33 229 222532612
29 212 33 229 222532612
29 212 45 219 222522384
29 212 30 244 222547969
29 212 31 154 222455810
29 212 31 154 222455810
29 212 31 215 222518274
29 212 33 229 222532612
29 212 33 229 222532612
29 212 45 219 222522384
30 99 30 150 103962624
30 99 31 77 103887873
30 99 31 154 103966721
30 99 31 154 103966721
30 99 39 120 103931913
30 99 39 120 103931913
30 99 45 111 103922703
30 99 45 148 103960591
30 99 46 108 103919632
30 99 46 108 103919632
30 99 46 72 103882768
30 150 31 154 157444097
30 150 31 154 157444097
30 150 39 120 157409289
30 150 39 120 157409289
30 150 45 111 157400079
30 150 45 148 157437967
30 150 46 108 157397008
30 150 46 108 157397008
30 150 46 206 157497360
30 244 31 215 256072705
30 244 33 229 256087043
30 244 33 229 256087043
30 244 45 219 256076815
30 244 46 206 256063504
30 244 46 206 256063504
31 77 39 120 80863240
31 77 39 120 80863240
31 77 45 111 80854030
31 77 46 108 80850959
31 77 46 108 80850959
31 77 46 72 80814095
31 154 31 154 161638400
31 154 39 120 161603592
31 154 39 120 161603592
31 154 45 111 161594382
31 154 45 148 161632270
31 154 46 108 161591311
31 154 46 108 161591311
31 154 46 206 161691663
31 154 46 206 161691663
31 154 46 158 161642511
31 154 46 158 161642511
31 154 39 120 161603592
31 154 39 120 161603592
31 154 45 111 161594382
31 154 45 148 161632270
31 154 46 108 161591311
31 154 46 108 161591311
31 154 46 206 161691663
31 154 46 206 161691663
31 154 46 158 161642511
31 154 46 158 161642511
31 215 33 229 225678338
31 215 33 229 225678338
31 215 45 219 225668110
31 215 46 206 225654799
31 215 46 206 225654799
31 215 46 158 225605647
31 215 46 158 225605647
31 215 46 241 225690639
32 348 33 317 365229057
32 348 45 305 365216781
32 348 46 335 365247502
33 229 33 229 240358400
33 229 45 219 240348172
33 229 46 206 240334861
33 229 46 206 240334861
33 229 46 241 240370701
33 229 50 209 240337937
33 229 45 219 240348172
33 229 46 206 240334861
33 229 46 206 240334861
33 229 46 241 240370701
33 229 50 209 240337937
33 317 45 305 332710924
33 317 46 335 332741645
39 120 39 120 125952000
39 120 45 111 125942790
39 120 45 148 125980678
39 120 46 108 125939719
39 120 46 108 125939719
39 120 46 72 125902855
39 120 46 158 125990919
39 120 46 158 125990919
39 120 50 117 125948939
39 120 50 168 126001163
39 120 51 130 125962252
39 120 45 111 125942790
39 120 45 148 125980678
39 120 46 108 125939719
39 120 46 108 125939719
39 120 46 72 125902855
39 120 46 158 125990919
39 120 46 158 125990919
39 120 50 117 125948939
39 120 50 168 126001163
39 120 51 130 125962252
39 120 51 130 125962252
45 111 45 148 116543488
45 111 46 108 116502529
45 111 46 108 116502529
45 111 46 72 116465665
45 111 46 158 116553729
45 111 46 158 116553729
45 111 50 117 116511749
45 111 50 168 116563973
45 111 51 130 116525062
45 111 51 130 116525062
45 111 52 165 116560903
45 219 46 206 229849089
45 219 46 206 229849089
45 219 46 241 229884929
45 219 50 209 229852165
45 219 50 168 229810181
45 219 50 241 229884933
45 219 52 165 229807111
45 219 52 165 229807111
45 148 46 108 155299841
45 148 46 108 155299841
45 148 46 206 155400193
45 148 46 206 155400193
45 148 46 158 155351041
45 148 46 158 155351041
45 148 50 117 155309061
45 148 50 168 155361285
45 148 51 130 155322374
45 148 51 130 155322374
45 148 52 165 155358215
45 148 52 165 155358215
45 148 54 194 155387913
45 305 46 335 320158721
46 108 46 108 113356800
46 108 46 72 113319936
46 108 46 158 113408000
