Event Bin Frequency Volume
1 52 1112.2716 3.7728324
1 257 5539.147 0.23223557
1 338 7280.6304 0.19503386
3 96 2066.5342 0.5823296
3 292 6284.343 0.2110743
4 143 3088.4255 0.31505746
5 138 2974.4563 0.49277452
5 138 2974.4563 0.49277452
8 26 554.5595 17.783295
8 198 4263.6763 0.3154868
9 167 3598.6553 0.24725182
9 167 3598.6553 0.24725182
9 196 4228.481 0.22330841
9 196 4228.481 0.22330841
10 26 551.4833 15.000505
11 96 2076.199 1.7346518
12 54 1165.6406 1.9296731
12 96 2068.2883 1.6997837
12 96 2068.2883 1.6997837
16 185 3981.723 1.3977077
16 309 6660.4204 0.9562994
16 332 7150.5776 0.972825
17 16 346.21915 21.209932
17 174 3767.22 0.8566266
17 174 3767.22 0.8566266
17 243 5243.746 0.5028315
18 205 4417.1235 0.83429694
19 205 4418.7637 0.8623345
19 205 4418.7637 0.8623345
20 161 3470.882 0.71894056
20 205 4418.9395 0.73393774
20 245 5264.6826 0.4099199
20 285 6149.4766 0.75753105
20 348 7487.8047 0.59669673
21 197 4242.2686 0.62517387
21 197 4242.2686 0.62517387
22 116 2495.4778 0.46329477
22 185 3976.9934 0.5418637
22 185 3976.9934 0.5418637
25 120 2581.6206 0.45684376
25 120 2581.6206 0.45684376
29 47 1005.4732 1.7273883
30 26 554.28467 18.680262
30 197 4248.593 0.5049205
31 175 3773.4224 0.6072994
32 236 5090.7 0.2298777
34 47 1002.31445 0.7514682
36 137 2953.4233 0.6006815
37 137 2950.7263 0.6324821
37 137 2950.7263 0.6324821
37 320 6892.4585 0.28017262
37 351 7552.103 0.26833594
38 176 3806.7524 0.60135317
38 176 3806.7524 0.60135317
39 197 4243.079 0.3406723
39 197 4243.079 0.3406723
44 189 4072.0337 0.6530715
44 340 7318.349 0.6698239
45 220 4734.474 0.80050945
45 220 4734.474 0.80050945
45 306 6582.098 0.9363272
46 149 3212.2686 0.96558315
46 234 5037.274 0.8907377
47 138 2972.5908 3.6309466
48 138 2972.9246 3.3794253
48 138 2972.9246 3.3794253
49 61 1321.5267 3.2661695
49 167 3604.2708 1.0383173
49 167 3604.2708 1.0383173
50 62 1328.6272 3.4196413
50 198 4247.2373 0.22976013
50 234 5041.733 0.52380896
50 290 6239.2085 0.37760973
51 128 2755.7144 5.282263
51 183 3945.5525 1.6745547
51 210 4530.987 0.23650986
51 210 4530.987 0.23650986
51 339 7290.612 0.22617735
52 128 2757.3801 4.8025217
52 128 2757.3801 4.8025217
55 184 3951.8665 1.2239311
55 184 3951.8665 1.2239311
61 69 1483.6644 1.6013452
61 128 2756.5872 3.244103
65 161 3470.9072 2.1621168
66 161 3468.0361 1.9731245
66 161 3468.0361 1.9731245
66 210 4524.8965 0.6671327
66 257 5533.6997 0.788997
66 344 7409.1816 0.7840035
68 223 4815.049 0.5546404
