Event Bin Frequency Volume
0 161 3466.8457 2.6480982
1 161 3461.1294 2.532685
1 161 3461.1294 2.532685
2 16 330.45343 19.796284
4 191 4122.2207 2.5318089
8 61 1335.01 0.7886356
8 97 2092.224 5.627329
9 97 2092.6794 6.5546513
9 97 2092.6794 6.5546513
9 194 4184.695 2.6041584
9 194 4184.695 2.6041584
9 267 5754.501 0.43467408
9 300 6477.606 0.3519401
9 344 7404.8945 0.43943378
10 97 2094.1392 2.685926
10 158 3402.4568 1.4967499
10 262 5647.771 0.5123828
10 285 6135.693 0.8929391
10 344 7408.625 0.49592945
11 162 3489.1565 0.8116569
11 162 3489.1565 0.8116569
14 136 2925.7756 2.2641854
14 136 2925.7756 2.2641854
14 191 4103.7124 1.8203582
15 41 880.36224 26.48361
15 191 4108.7856 2.3748534
15 191 4108.7856 2.3748534
18 54 1172.615 15.326276
22 281 6047.5337 0.4651921
25 122 2626.5002 2.2282522
26 85 1833.3175 6.52204
26 122 2620.0408 1.5736238
26 122 2620.0408 1.5736238
26 158 3403.8274 1.171216
28 200 4298.138 1.8810507
29 158 3398.3835 2.8276284
29 158 3398.3835 2.8276284
29 191 4092.9956 4.362246
29 191 4092.9956 4.362246
29 278 5987.8022 1.8262768
29 331 7129.336 1.0811629
30 191 4107.5283 8.008965
30 234 5050.381 2.8423471
30 287 6185.4053 1.989311
31 54 1170.2319 1.7928171
31 192 4134.395 10.639845
31 192 4134.395 10.639845
31 335 7220.077 2.684453
32 167 3587.897 6.2602053
33 162 3490.4324 4.6129146
33 162 3490.4324 4.6129146
38 103 2224.7666 0.93880045
39 103 2222.3877 0.8713805
39 103 2222.3877 0.8713805
40 57 1235.3525 2.1287477
40 259 5578.335 0.35599953
40 285 6147.7075 0.37434766
40 345 7420.945 0.35176477
41 191 4107.7314 0.3390722
42 103 2222.6975 0.9244905
42 161 3458.9375 1.0932835
43 46 988.27075 22.586157
43 161 3458.8408 1.1999196
43 161 3458.8408 1.1999196
44 192 4126.641 0.34869337
44 192 4126.641 0.34869337
45 23 493.7679 20.408615
46 103 2223.9946 0.8628363
46 103 2223.9946 0.8628363
51 159 3427.7124 3.8271434
51 204 4383.8916 0.735578
