Event Bin Frequency Volume
0 2 43.066406 19.901157
0 2 43.066406 19.901157
0 25 538.3301 1.8792194
0 55 1184.3262 1.7180084
0 100 2153.3203 1.6316454
0 120 2583.9844 2.2520692
0 157 3380.713 1.7746943
0 218 4694.2383 1.4964874
0 238 5124.9023 1.427664
0 321 6912.158 1.6006182
0 349 7515.088 1.4585537
1 16 348.51773 24.863934
1 16 348.51773 24.863934
1 65 1395.4044 1.6821021
1 103 2220.2908 1.6120018
1 124 2669.0508 1.7347746
1 151 3235.2578 1.6437348
1 209 4491.258 1.6262505
1 268 5771.6836 1.6555462
1 288 6201.504 1.4443377
1 329 7092.1484 1.2236143
1 371 7983.4824 1.7251517
2 16 350.21362 26.561361
2 16 350.21362 26.561361
2 47 1013.17706 1.7620701
2 86 1853.9171 1.5619351
2 118 2537.6907 2.492767
2 151 3252.951 1.655356
2 184 3966.3271 1.683655
2 245 5276.4443 1.8663266
2 295 6348.1587 1.4928017
2 349 7514.445 1.6432954
2 376 8097.431 1.5069376
3 16 350.1475 27.392555
3 16 350.1475 27.392555
3 52 1114.0468 2.3357491
3 86 1852.6143 1.4373603
3 164 3540.3523 2.1189582
3 191 4124.9834 1.5487564
3 229 4938.9453 1.8314121
3 249 5341.665 1.4439759
3 279 6022.6694 1.1573985
3 316 6806.6924 1.5461303
3 353 7597.5054 1.5546036
4 16 349.05225 29.311031
4 16 349.05225 29.311031
4 52 1116.8666 1.711719
4 78 1674.0123 1.6244739
4 99 2133.9275 1.5016302
4 134 2883.0059 1.7212211
4 185 3975.0725 1.7301013
4 217 4681.2944 1.3720012
4 248 5342.2393 1.4861373
4 268 5776.358 1.4508742
4 308 6634.2085 1.9998081
5 16 348.31635 28.994524
5 16 348.31635 28.994524
5 43 932.17084 1.3243338
5 81 1740.2698 1.4934561
5 149 3204.2917 1.630744
5 192 4145.5493 1.7248412
5 212 4567.874 1.3645273
5 238 5108.9004 1.2534611
5 281 6067.9478 1.6874353
5 320 6893.094 1.4992687
5 381 8205.195 1.2025367
6 16 348.29532 25.043066
6 16 348.29532 25.043066
6 42 908.79047 1.5834948
6 74 1604.3667 1.424617
6 116 2496.1794 2.0116732
6 165 3573.0095 1.6836636
6 233 5009.395 1.8823744
6 268 5762.9614 1.3403265
6 310 6667.4043 1.7341181
6 357 7689.9575 1.699675
6 381 8199.792 1.4173793
7 16 348.64212 22.773851
7 16 348.64212 22.773851
7 57 1230.3914 1.3576294
7 82 1752.9038 1.4349179
7 109 2354.7986 1.4460561
7 164 3537.311 1.591562
7 206 4439.5654 1.6470134
7 239 5145.5303 1.4234993
7 267 5757.3564 1.3530458
7 291 6264.267 1.3883781
7 350 7554.8955 1.4140482
8 2 49.19947 19.654835
8 2 49.19947 19.654835
8 46 999.4525 1.7594222
8 89 1918.553 2.1863227
8 112 2394.5198 1.5030218
8 154 3325.7532 1.5875114
8 179 3860.4946 1.7922587
8 213 4586.28 1.681925
8 296 6372.107 1.4193146
8 323 6957.3315 1.4072403
8 357 7694.357 1.4427783
9 2 47.24849 18.178314
9 2 47.24849 18.178314
9 43 925.43896 2.1220639
9 86 1853.9738 1.3650762
9 112 2411.8936 1.8041725
9 138 2981.9917 1.2914774
9 173 3722.7527 1.3734716
9 196 4219.1675 1.115484
9 267 5745.7124 1.6599257
9 297 6388.6533 1.3705163
9 328 7054.8584 1.4276116
10 16 348.14264 22.134605
10 16 348.14264 22.134605
10 72 1542.7937 1.9877536
10 92 1996.5009 1.210758
10 134 2887.2815 1.7940516
10 194 4188.1226 1.1927956
10 232 4978.23 1.4358866
10 271 5831.7046 1.7662026
10 320 6892.8237 1.3418345
10 350 7535.5664 1.1898352
10 395 8504.004 1.2230917
11 16 349.63123 35.712444
11 16 349.63123 35.712444
11 66 1442.194 1.720264
11 119 2561.6956 1.7448721
11 144 3103.576 1.652077
11 184 3962.4375 1.8845733
11 236 5095.752 1.5601956
11 259 5570.3867 1.6136527
11 296 6388.177 1.6718761
11 320 6910.452 1.8199648
11 357 7689.506 1.7027084
12 16 351.20163 39.446198
12 16 351.20163 39.446198
12 75 1623.4164 1.3857287
12 110 2364.3433 1.7845018
12 151 3233.7017 1.3322215
12 173 3725.7666 1.6906313
12 206 4445.7964 1.4980525
12 235 5071.0264 2.1635342
12 278 5982.731 1.602427
12 311 6692.6523 1.5929883
12 350 7543.3364 1.3915807
13 16 350.18692 35.76992
13 16 350.18692 35.76992
13 69 1487.6517 1.7396703
13 137 2941.3704 1.3598478
13 164 3533.5798 1.983335
13 193 4154.845 1.720794
13 213 4595.4297 1.4346949
13 254 5472.3877 1.6876078
13 278 5986.3604 1.5041229
13 328 7060.9604 1.5200597
13 357 7691.005 1.280618
14 16 349.46674 26.135977
14 16 349.46674 26.135977
14 41 886.11224 1.6451056
14 129 2780.7336 1.6991556
14 176 3788.8442 1.8773637
14 210 4522.5093 1.9776585
14 256 5532.8877 2.2674832
14 292 6285.101 1.5073897
14 324 6975.8003 1.4789813
14 347 7470.483 1.4577119
14 387 8326.468 1.2279334
15 10 199.62543 21.251556
15 10 199.62543 21.251556
15 31 683.59174 2.1455019
15 85 1814.7238 1.455775
15 118 2536.1538 1.7578142
15 154 3325.3804 1.5020868
15 193 4155.878 2.1602368
15 234 5028.6577 1.8627563
15 273 5874.837 1.620114
15 300 6446.2627 1.5147183
15 358 7689.979 1.4407448
16 16 348.46228 19.364853
16 16 348.46228 19.364853
16 36 774.0696 2.969306
16 86 1831.1224 1.5563406
16 136 2916.3606 1.7755755
16 188 4034.7476 1.9641482
16 213 4587.2505 1.876267
16 250 5389.917 1.5433306
16 306 6587.8145 2.1714718
16 331 7129.1553 1.267985
16 370 7965.143 1.7582797
17 9 195.49442 18.932377
17 9 195.49442 18.932377
17 37 787.55896 4.446665
17 81 1760.7118 2.101856
17 101 2163.2246 1.5673116
17 137 2941.53 1.5705287
17 166 3583.3787 1.6571829
17 195 4191.4204 1.5649383
17 243 5225.373 2.0284686
17 306 6589.0796 2.1199033
17 332 7134.209 1.7054222
18 16 349.07916 21.366602
18 16 349.07916 21.366602
18 36 785.6955 3.9470727
18 93 1993.1011 1.3156086
18 120 2585.24 1.3771113
18 149 3203.3486 1.7468598
18 182 3915.5312 2.0962117
18 239 5160.111 1.6708299
18 331 7148.0767 1.7750611
18 354 7617.819 1.4075426
18 383 8252.717 1.2753662
19 16 349.26715 24.902294
19 16 349.26715 24.902294
19 36 782.5697 3.9433556
19 58 1256.8949 1.8392483
19 103 2211.0854 1.6969104
19 155 3335.7292 1.3364828
19 179 3864.4246 1.4358478
19 233 4995.723 1.6250685
19 256 5511.553 1.5684998
19 285 6156.2236 1.5961924
19 331 7124.1953 2.2236364
20 16 350.86612 21.548956
20 16 350.86612 21.548956
20 37 787.23303 2.65275
20 80 1727.5724 1.490155
20 107 2317.6973 1.394863
20 152 3273.7908 1.3753449
20 181 3901.4116 1.3990927
20 215 4633.442 1.9796224
20 268 5762.686 1.4480058
20 302 6509.646 1.4794033
20 343 7383.01 1.1582125
21 4 97.14871 17.698256
21 4 97.14871 17.698256
21 36 783.1551 3.1553142
21 60 1302.1848 1.5792663
21 104 2246.677 1.5376111
21 128 2757.375 1.4373492
21 167 3594.4666 1.4375154
21 226 4873.488 2.0189679
21 264 5682.611 1.8794485
21 298 6413.6216 1.5007781
21 350 7523.264 2.131263
22 5 98.14455 18.626677
22 5 98.14455 18.626677
22 37 782.89703 3.2717104
22 78 1682.4746 1.4900945
22 164 3530.8152 1.6117435
22 195 4199.71 1.4323006
22 227 4879.872 1.3812267
22 259 5591.5967 1.451811
22 313 6743.0796 1.5000259
22 335 7225.145 1.5194988
22 370 7968.5225 1.3811514
23 18 394.13083 17.243439
23 18 394.13083 17.243439
23 54 1157.2789 2.480991
23 79 1694.5627 1.8168777
23 110 2362.9917 1.4446287
23 130 2801.3535 1.2719198
23 177 3808.4082 1.5842043
23 216 4652.0396 1.7570413
23 279 5998.4136 1.4881337
23 323 6938.5537 1.5010508
23 394 8472.662 1.3544666
24 5 98.63869 18.314924
24 5 98.63869 18.314924
24 36 784.5993 2.9042072
24 66 1408.8438 1.619838
24 94 2027.727 1.7835258
24 122 2639.5999 1.2366347
24 142 3055.6702 1.2236898
24 216 4656.944 1.4860951
24 264 5677.9106 1.3009775
24 291 6263.0376 1.4789462
24 317 6808.1636 1.1815788
25 5 97.93091 18.069052
25 5 97.93091 18.069052
25 35 742.63293 3.0623488
25 100 2151.2146 2.2184303
25 125 2685.2983 1.40051
25 165 3554.1658 1.3392094
25 220 4753.6836 1.6132983
25 260 5599.258 1.3248461
25 296 6378.323 1.4798566
25 317 6821.3374 1.5684714
25 369 7925.51 1.4169894
26 5 97.91071 18.49229
26 5 97.91071 18.49229
26 36 785.7286 2.5040786
26 84 1814.6992 1.823562
