Event Bin Frequency Volume
0 9 193.79883 18.691353
0 33 710.5957 5.54004
0 76 1636.5234 5.615743
0 124 2670.1172 5.1844845
0 239 5146.4355 5.4975743
0 354 7622.754 5.3666754
0 9 193.79883 18.691353
0 33 710.5957 5.54004
0 76 1636.5234 5.615743
0 124 2670.1172 5.1844845
0 169 3639.1113 4.5749655
0 239 5146.4355 5.4975743
0 267 5749.365 4.3333554
0 290 6244.629 4.576121
0 317 6826.0254 3.396273
0 354 7622.754 5.3666754
1 16 347.132 27.780788
1 288 6202.6597 5.9036303
1 320 6888.231 5.856259
1 16 347.132 27.780788
1 43 918.0511 3.9365337
1 74 1587.892 4.389797
1 126 2718.9402 4.4957433
1 189 4079.1182 4.2897396
1 210 4505.4824 4.4690857
1 235 5062.4414 4.3547
1 288 6202.6597 5.9036303
1 320 6888.231 5.856259
1 367 7908.823 4.3805313
2 16 349.71945 31.58395
2 65 1403.2544 5.467345
2 153 3295.9646 6.8001337
2 190 4081.9072 5.657723
2 16 349.71945 31.58395
2 65 1403.2544 5.467345
2 87 1873.2216 3.4371178
2 133 2878.1206 4.252016
2 153 3295.9646 6.8001337
2 190 4081.9072 5.657723
2 222 4780.08 4.7356234
2 253 5437.9727 3.557801
2 320 6887.6455 4.4075885
2 347 7480.9883 3.4940863
3 16 350.92847 28.18672
3 111 2396.971 5.618059
3 274 5895.6597 5.651204
3 306 6590.1826 5.663705
3 16 350.92847 28.18672
3 51 1102.3274 3.742629
3 111 2396.971 5.618059
3 166 3576.9993 4.6144905
3 197 4233.3276 4.7200794
3 224 4803.2183 4.3985753
3 274 5895.6597 5.651204
3 306 6590.1826 5.663705
3 346 7465.9253 4.21279
3 371 7972.5103 3.191968
4 16 348.465 27.545525
4 107 2287.2302 5.3057017
4 165 3562.2512 5.645758
4 245 5283.747 5.151833
4 326 7006.8354 6.037324
4 351 7551.533 5.2772493
4 16 348.465 27.545525
4 43 941.6427 4.3907485
4 75 1613.6321 4.2670956
4 107 2287.2302 5.3057017
4 140 3016.875 4.4980416
4 165 3562.2512 5.645758
4 245 5283.747 5.151833
4 268 5761.129 4.9346704
4 326 7006.8354 6.037324
4 351 7551.533 5.2772493
5 16 348.18594 28.35439
5 39 830.0039 5.0991635
5 61 1310.7396 6.4198546
5 90 1937.6067 5.1506658
5 164 3549.781 5.3812947
5 16 348.18594 28.35439
5 39 830.0039 5.0991635
5 61 1310.7396 6.4198546
5 90 1937.6067 5.1506658
5 133 2877.9526 4.4333315
5 164 3549.781 5.3812947
5 195 4204.6045 4.777186
5 225 4863.131 4.452296
5 251 5401.555 4.086223
5 283 6081.9136 4.0449915
6 16 348.41818 24.281849
6 37 792.4551 6.6514554
6 135 2907.9758 5.209901
6 163 3515.1248 5.03386
6 229 4924.6885 5.171577
6 359 7722.3115 5.0407333
6 16 348.41818 24.281849
6 37 792.4551 6.6514554
6 84 1795.0667 4.2911067
6 135 2907.9758 5.209901
6 163 3515.1248 5.03386
6 207 4456.616 4.291789
6 229 4924.6885 5.171577
6 261 5617.669 4.6717386
6 282 6092.7627 4.1729817
6 359 7722.3115 5.0407333
7 16 349.06494 24.083658
7 59 1267.5803 6.24415
7 16 349.06494 24.083658
7 59 1267.5803 6.24415
7 99 2130.609 4.801056
7 143 3082.0156 4.2328963
7 189 4083.5513 4.173541
7 220 4722.9434 4.3364344
7 240 5168.645 4.806344
7 261 5625.188 3.5056999
7 284 6119.6235 4.6683383
7 335 7212.7246 4.537955
8 10 220.84377 20.426338
8 59 1273.0554 5.170718
8 138 2987.1147 5.2193084
8 184 3943.7207 5.0551257
8 205 4408.26 6.6006823
8 235 5065.298 6.2387633
8 10 220.84377 20.426338
8 59 1273.0554 5.170718
8 102 2197.2266 4.8675866
8 138 2987.1147 5.2193084
8 184 3943.7207 5.0551257
8 205 4408.26 6.6006823
8 235 5065.298 6.2387633
8 258 5550.799 4.5405235
8 293 6310.565 4.940984
8 317 6808.004 4.9549584
9 2 47.16012 17.720245
9 136 2929.206 5.8451676
9 203 4357.44 5.049119
9 231 4974.9053 6.6772113
9 303 6537.9985 5.493105
9 2 47.16012 17.720245
9 29 634.57367 4.9560595
9 51 1095.3372 4.4347253
9 95 2043.3677 4.796694
9 136 2929.206 5.8451676
9 156 3362.0747 4.7670407
9 203 4357.44 5.049119
9 231 4974.9053 6.6772113
9 273 5871.5547 4.7341723
9 303 6537.9985 5.493105
10 16 345.5031 21.668045
10 38 826.7435 5.6407576
10 123 2656.0889 6.6109977
10 182 3912.157 5.70054
10 276 5947.979 5.2151823
10 324 6971.4365 5.765931
10 371 7997.5933 5.125944
10 16 345.5031 21.668045
