Event Bin Frequency Volume
149 164 3525.217 2.839538
149 164 3525.217 2.839538
149 191 4113.0327 2.134469
149 191 4113.0327 2.134469
150 27 585.4027 36.180656
150 55 1175.3613 25.892668
150 164 3526.336 2.0163195
150 191 4112.7183 1.5402219
151 109 2347.8008 7.4980054
151 167 3592.3748 1.2604909
151 167 3592.3748 1.2604909
151 190 4102.356 1.1184182
151 190 4102.356 1.1184182
151 331 7130.3022 0.49076697
158 18 393.9843 22.85721
159 138 2970.268 17.915754
159 138 2970.268 17.915754
159 276 5937.834 1.0104332
159 321 6912.5967 0.7871898
160 23 491.53824 33.352398
160 92 1978.4365 26.91466
160 230 4948.1436 1.8992367
161 138 2969.539 18.123964
161 230 4949.092 1.6027826
161 230 4949.092 1.6027826
162 138 2968.5703 18.558565
162 138 2968.5703 18.558565
165 255 5491.148 0.7413612
165 300 6439.359 0.5758594
165 344 7407.789 0.5968692
166 167 3596.2766 1.7547674
167 46 985.1338 30.971395
169 143 3078.7136 2.1468961
169 143 3078.7136 2.1468961
170 61 1312.102 6.438958
170 123 2646.9639 4.797615
170 143 3073.6807 1.5142236
170 204 4388.081 0.7027259
173 41 877.09125 42.182606
173 205 4409.794 0.40560585
173 205 4409.794 0.40560585
173 247 5309.9023 0.28823042
173 312 6717.845 0.1868029
173 333 7168.8467 0.1631032
177 20 438.7226 26.63961
179 103 2196.8342 1.983765
179 103 2196.8342 1.983765
179 164 3525.1177 0.8251575
179 164 3525.1177 0.8251575
184 24 520.8935 68.103905
187 116 2494.7239 5.5898633
187 161 3467.1287 5.7464013
187 193 4163.343 4.3215218
187 235 5063.0454 3.6215937
187 283 6098.9565 2.8673017
187 344 7408.744 2.9399264
188 93 2001.8414 3.6047854
188 93 2001.8414 3.6047854
188 156 3366.5032 2.8095684
188 156 3366.5032 2.8095684
189 46 1003.8594 14.027991
189 219 4695.3384 3.271356
189 219 4695.3384 3.271356
190 198 4278.3945 1.5508298
190 256 5513.47 1.2905467
190 287 6187.285 1.7989144
191 174 3750.73 0.792425
191 196 4233.63 0.7579899
191 196 4233.63 0.7579899
191 331 7128.0703 0.7767613
195 23 489.083 48.560837
198 24 529.91406 38.94557
198 109 2361.3047 2.987385
199 73 1570.8239 29.647709
199 109 2351.0583 10.445172
199 109 2351.0583 10.445172
199 146 3142.5498 2.9538245
199 146 3142.5498 2.9538245
200 73 1567.5682 31.287659
200 109 2354.3572 11.973711
200 146 3137.4062 2.3743598
201 109 2353.8909 10.492493
201 109 2353.8909 10.492493
201 327 7033.753 0.16543859
202 305 6569.0156 0.28319392
205 36 781.7556 70.20574
207 194 4176.444 0.30322903
208 194 4176.9844 0.33630264
208 194 4176.9844 0.33630264
208 259 5567.8804 0.2532864
209 20 437.77612 60.70035
209 157 3361.0706 1.8650914
209 157 3361.0706 1.8650914
210 41 878.0398 26.368393
210 110 2368.7437 1.9092969
211 20 438.4781 64.73869
215 110 2366.752 1.2129843
215 110 2366.752 1.2129843
215 149 3212.0151 2.4404013
215 190 4088.3423 1.0829525
215 262 5636.789 0.54139084
215 283 6099.2495 0.494924
215 326 7027.9214 0.6013476
216 148 3193.6262 0.99437535
216 148 3193.6262 0.99437535
216 220 4736.3945 0.22588205
216 220 4736.3945 0.22588205
217 61 1316.5778 17.470154
220 61 1320.8595 10.345461
220 122 2634.548 0.6447249
220 153 3299.122 0.3804511
220 221 4767.858 0.05211784
220 245 5276.4565 0.055024542
221 30 655.52716 16.76276
221 122 2635.8354 0.37793326
221 122 2635.8354 0.37793326
221 153 3294.5054 0.42152935
221 153 3294.5054 0.42152935
221 214 4601.5728 0.06645421
221 214 4601.5728 0.06645421
221 294 6318.7427 0.037126858
221 333 7168.0117 0.035762392
