Event Bin Frequency Volume
29 27 587.6813 28.66799
29 55 1177.7064 60.546867
29 108 2328.199 4.8248243
29 145 3120.361 6.0059295
29 190 4112.0635 4.187178
29 248 5337.1216 3.4931328
29 294 6332.685 4.937809
29 367 7909.79 4.5410113
30 27 588.79065 25.017534
30 55 1174.362 55.500366
30 122 2647.644 4.1441207
30 166 3570.5334 6.9472175
30 191 4105.744 6.446826
30 235 5057.554 5.451158
30 281 6046.825 5.1908937
30 366 7884.531 3.6950545
31 27 589.3138 27.20249
31 55 1175.1696 56.722008
31 96 2065.3662 7.3013034
31 147 3162.9888 6.775834
31 214 4610.407 4.2408686
31 240 5150.8276 3.860202
31 305 6565.601 4.8094006
31 340 7321.278 4.097591
32 27 584.40906 27.775183
32 55 1175.3845 60.915726
32 98 2106.23 6.174237
32 150 3230.8267 4.3147144
32 221 4763.246 3.5297952
32 245 5279.7124 4.258773
32 296 6384.9966 5.4390006
32 364 7828.1304 4.443558
33 27 587.27216 25.455872
33 54 1174.9927 57.074554
33 104 2240.6428 4.56768
33 150 3235.7114 5.3235483
33 194 4181.929 3.7703056
33 285 6124.599 5.515213
33 339 7282.7363 5.2305074
34 27 587.8254 27.891514
34 54 1171.3911 59.46333
34 104 2241.082 5.986991
34 142 3052.7295 8.574362
34 193 4158.026 4.0399313
34 246 5294.598 3.3908193
34 279 6009.333 4.79805
34 343 7391.252 4.969891
35 27 588.4074 26.88596
35 55 1173.0127 59.35161
35 110 2386.0798 6.031701
35 146 3145.696 6.7888494
35 203 4381.3135 5.652517
35 242 5205.436 5.5322137
35 296 6379.3413 4.49344
35 326 7015.6875 5.6563463
36 27 591.57764 25.877464
36 55 1177.7505 50.34271
36 101 2182.4233 5.628008
36 153 3301.0872 6.6676493
36 191 4112.567 5.455686
36 242 5215.2744 5.434128
36 295 6359.662 4.987059
36 362 7786.141 5.497775
37 27 589.15204 28.312407
37 54 1174.8397 23.585804
37 103 2215.541 5.783219
37 183 3936.113 6.7385902
37 216 4671.1167 4.2127995
37 236 5077.1846 4.5422482
37 291 6285.8843 5.8446164
37 347 7467.4536 3.954887
38 27 588.8365 22.845005
38 54 1167.1096 9.067139
38 113 2425.2444 7.263291
38 162 3494.4368 5.852236
38 187 4014.7021 4.7889776
38 289 6205.4355 4.4803386
38 342 7385.591 4.4603834
39 100 2160.2756 6.538187
39 141 3018.5203 5.3204255
39 210 4517.457 5.7920637
39 234 5040.6787 3.8814676
39 309 6671.0625 5.2413063
39 335 7212.5464 4.659283
40 81 1739.214 9.106789
40 114 2462.7058 6.430686
40 149 3210.4019 4.3977094
40 195 4191.2227 4.484171
40 238 5113.4443 3.5194645
40 284 6112.281 4.7737494
40 362 7794.7715 4.0441794
41 62 1349.5542 6.099636
41 106 2284.8027 6.0012245
41 163 3529.044 6.7308574
41 206 4441.7964 4.695728
41 254 5455.4053 4.031445
41 293 6300.251 4.4093885
41 336 7219.89 3.8915672
42 61 1315.6171 7.416037
42 110 2364.6833 6.7839384
42 164 3521.946 4.296163
42 195 4188.5405 4.023024
42 239 5149.7 5.584662
42 296 6363.6274 4.8376174
42 356 7671.0347 4.4073963
43 83 1781.9443 6.088921
43 119 2543.6804 4.2753696
43 141 3017.1248 4.0395193
43 194 4184.508 4.3794603
43 238 5125.6533 4.4101753
43 316 6806.288 4.13074
43 358 7710.462 3.6046836
44 24 512.3623 29.336954
44 48 1034.1593 14.383957
44 97 2085.4556 7.8240833
44 142 3053.6992 5.2136045
44 207 4455.058 5.281886
44 257 5527.0435 5.8192677
44 284 6117.364 6.0069118
44 348 7494.572 4.0531077
45 25 535.9595 40.071053
45 50 1057.3171 46.82588
45 109 2342.1426 6.58021
45 145 3124.9663 9.736017
45 204 4389.187 4.856242
45 256 5524.465 3.9226642
45 287 6168.8657 4.5029674
45 347 7485.507 3.7682574
46 50 1072.6962 45.080254
46 96 2071.6821 8.141054
46 147 3174.7148 8.984744
46 193 4153.108 5.4012556
46 255 5483.8013 4.1623964
46 281 6044.607 5.456712
46 341 7334.616 4.00842
47 49 1064.9648 29.240847
47 97 2080.2727 5.9156218
47 148 3184.8992 9.039864
47 192 4152.2847 5.910163
47 267 5752.224 5.3854437
47 315 6761.613 5.091727
47 346 7455.6406 5.9585323
48 50 1064.5599 25.265364
48 100 2155.797 6.2277203
48 148 3187.304 9.64649
48 193 4147.4165 3.9062543
48 245 5266.621 4.1744156
48 312 6699.468 5.643938
48 352 7577.891 3.5811608
49 52 1106.6489 21.416754
49 114 2445.2776 6.943366
49 160 3439.0063 5.177713
49 192 4115.801 5.698966
49 245 5272.0527 3.9167643
49 314 6762.8965 7.1078672
49 336 7245.682 3.062577
50 41 879.741 35.86313
50 68 1459.0543 9.599029
50 109 2346.192 6.2610717
50 150 3224.5283 6.300568
50 207 4440.998 4.2396374
50 283 6094.9844 5.1926513
50 352 7567.782 4.1738796
51 55 1185.167 41.06256
51 154 3312.3625 5.5986767
51 202 4353.7607 4.3732433
51 235 5056.165 4.1016283
51 301 6479.139 5.8551598
51 351 7566.182 4.863458
52 55 1192.1848 48.942047
52 118 2552.9277 4.7015557
52 165 3542.9626 5.6381183
52 188 4046.7363 4.0423
52 243 5229.506 4.4892063
52 326 7017.2427 5.63816
53 55 1189.464 38.373287
53 118 2544.1858 6.162884
53 152 3276.0918 7.136706
53 218 4680.4263 5.8566284
53 244 5265.037 5.3592396
53 309 6635.8555 4.456075
53 339 7299.8604 4.3989444
54 55 1185.5613 41.61858
54 112 2418.2622 6.8448653
54 151 3253.9326 8.861708
54 198 4259.8696 5.3400836
54 245 5287.012 5.3048244
54 285 6137.055 4.967117
54 345 7439.103 3.339518
55 41 884.6794 39.17814
55 68 1473.0519 8.245106
55 95 2034.1652 5.235035
55 171 3674.2417 4.61689
55 218 4699.9736 5.334289
55 239 5136.055 5.055887
55 317 6822.9575 4.074775
55 348 7487.734 3.5526805
56 41 876.70105 40.72155
56 68 1464.3634 9.593872
56 95 2049.5989 5.605399
56 173 3739.2852 5.905549
56 205 4417.8955 6.289519
56 260 5596.9136 4.196486
56 290 6239.1963 4.420286
56 338 7284.567 4.590944
57 54 1168.7416 42.950596
57 107 2296.2188 5.767611
57 142 3053.6433 6.0830374
57 216 4632.518 5.3790755
57 243 5246.335 3.8802307
57 302 6503.471 4.8325825
57 335 7223.326 3.856477
58 55 1175.3191 52.824574
58 111 2385.1208 5.0807157
58 150 3226.4985 7.127369
58 201 4308.558 3.973161
58 256 5516.8335 6.2380304
58 312 6717.6255 4.344014
58 335 7215.4434 3.7503748
59 54 1168.714 44.03617
59 101 2171.6982 5.2877665
59 148 3197.656 8.290494
59 226 4868.591 5.3591156
59 246 5301.882 5.8358197
59 281 6034.079 6.595116
59 330 7107.802 4.6917734
60 40 866.3689 33.537487
60 67 1441.6128 14.845607
60 95 2037.0625 6.006526
60 148 3186.2043 5.9892697
60 206 4440.2354 3.9175782
60 249 5357.147 4.427783
60 302 6505.0186 5.4265003
60 357 7695.1914 4.0022573
61 40 865.6124 31.894611
61 67 1444.9163 14.184142
61 120 2566.1494 6.442804
61 156 3360.8455 5.727598
61 241 5197.3203 6.044979
61 283 6088.9395 3.3628848
61 335 7193.101 5.343594
62 53 1149.627 24.486872
62 115 2462.5852 6.594934
62 141 3039.9883 7.209408
62 187 4026.1465 9.076118
62 247 5317.855 6.7612667
62 299 6435.1313 5.2931085
62 327 7035.5337 4.425438
63 39 853.4481 23.355175
63 66 1424.9498 12.5534315
63 114 2464.9067 9.469268
63 157 3400.7395 6.765089
63 209 4504.994 8.43362
63 269 5790.517 11.467939
63 296 6357.7056 6.796627
63 328 7047.804 6.2383394
64 38 837.9979 23.133444
64 69 1487.2109 7.2002316
64 138 2972.2185 7.97783
64 160 3425.7766 5.9363394
64 231 4983.427 5.9402885
64 267 5735.938 10.181492
64 295 6368.25 4.105942
64 336 7231.089 5.6978836
65 50 1076.606 22.385736
65 103 2227.2048 6.2242413
65 154 3319.71 9.739003
65 260 5584.312 8.340749
65 310 6669.781 4.1201825
65 342 7378.035 4.663199
66 48 1047.6335 26.718313
66 117 2539.8757 8.42247
66 157 3367.239 6.214609
66 212 4560.809 6.158227
66 242 5199.7197 6.736204
66 293 6306.1816 5.6682506
66 345 7430.7183 3.7680311
67 47 1015.4199 18.362886
67 111 2384.6042 4.9817834
67 166 3588.4453 5.230456
67 188 4045.0098 6.118024
67 262 5656.958 5.246726
67 291 6253.221 4.479532
67 337 7257.2197 4.6904054
68 46 993.5764 18.44538
68 68 1453.2853 5.898208
68 94 2016.778 4.915829
68 140 3019.1711 6.3671355
