Event Bin Frequency Volume
151 137 2946.1028 0.2586917
151 200 4311.0376 0.13003367
151 200 4311.0376 0.13003367
151 249 5365.518 0.15689604
155 351 7555.571 0.07517297
156 146 3143.5842 0.18277769
158 78 1679.255 0.06728753
158 114 2457.109 0.18513475
158 114 2457.109 0.18513475
158 146 3157.8298 0.16873568
158 146 3157.8298 0.16873568
162 57 1225.4285 0.15756604
162 146 3140.8123 0.1578917
162 198 4255.7017 0.10957383
162 290 6244.718 0.07148815
162 351 7554.589 0.055175263
163 114 2453.8286 0.16499813
163 147 3150.177 0.11586531
163 147 3150.177 0.11586531
163 236 5084.1807 0.0872568
164 186 4003.0615 0.09306057
164 186 4003.0615 0.09306057
166 114 2456.244 0.2013508
166 114 2456.244 0.2013508
169 16 346.13873 15.165656
170 114 2458.6724 0.17812368
175 146 3153.2476 0.1064282
177 114 2454.503 0.1458225
177 114 2454.503 0.1458225
177 164 3526.851 0.12423236
177 164 3526.851 0.12423236
177 199 4273.328 0.080659404
177 320 6886.2676 0.091633715
177 357 7690.449 0.095553026
178 16 351.38226 45.757
179 78 1696.3525 0.0799177
179 188 4041.4995 0.07961551
179 188 4041.4995 0.07961551
179 237 5090.162 0.10259525
180 16 353.66022 16.49681
180 116 2492.7761 0.13179937
180 188 4046.25 0.09916416
182 188 4048.9646 0.09687498
182 188 4048.9646 0.09687498
184 183 3948.0027 0.11897126
184 330 7108.657 0.1171663
185 116 2494.3503 0.12119308
185 116 2494.3503 0.12119308
185 307 6606.9624 0.07029832
186 236 5083.3286 0.12553516
188 144 3119.5515 0.11592002
188 144 3119.5515 0.11592002
189 73 1572.6465 0.1185998
191 242 5210.364 0.3350202
191 350 7536.551 0.494206
192 183 3946.5872 0.37794742
192 209 4504.2827 0.22827405
192 307 6599.99 0.56719285
193 176 3783.4949 0.5562697
193 176 3783.4949 0.5562697
194 116 2493.0957 0.38004708
194 215 4630.1426 0.18539678
194 215 4630.1426 0.18539678
197 48 1043.5875 0.19297534
198 116 2493.632 0.3417133
198 116 2493.632 0.3417133
199 16 345.3995 18.69391
200 116 2493.416 0.25622907
200 234 5026.4653 0.13671833
200 331 7136.71 0.20432585
203 116 2512.1614 0.24441616
203 116 2512.1614 0.24441616
203 320 6890.4097 0.14977543
204 88 1903.6099 0.14830115
204 190 4089.9827 0.18718593
205 145 3123.0027 0.32961524
206 145 3116.6147 0.3685963
206 145 3116.6147 0.3685963
206 186 4007.2732 0.16591659
206 186 4007.2732 0.16591659
209 16 348.1346 16.639242
210 115 2468.286 0.22385824
212 16 353.17868 25.124548
212 116 2493.5596 0.16634429
212 116 2493.5596 0.16634429
212 145 3124.6323 0.33490893
212 200 4316.1484 0.13798438
212 305 6554.719 0.07236203
212 325 7002.797 0.068677105
213 48 1036.2765 0.17284453
214 200 4312.649 0.12901491
214 200 4312.649 0.12901491
214 261 5627.702 0.08923947
218 145 3118.2292 0.3343931
218 145 3118.2292 0.3343931
220 144 3100.5144 0.24117392
220 306 6587.68 0.12013917
220 374 8053.5156 0.1477556
221 62 1349.5637 0.086438656
221 145 3117.5095 0.24094315
221 145 3117.5095 0.24094315
221 236 5088.9883 0.15711495
225 116 2496.647 0.18239018
227 198 4267.0566 0.12848903
228 198 4260.393 0.1788932
228 198 4260.393 0.1788932
229 116 2497.1858 0.27743238
229 116 2497.1858 0.27743238
234 196 4221.0103 0.44295686
234 258 5555.0537 0.638488
234 290 6247.0825 0.5730014
234 342 7363.599 0.65970546
235 143 3078.686 0.9154874
236 143 3070.699 1.1082788
236 143 3070.699 1.1082788
236 198 4262.751 0.4291773
236 198 4262.751 0.4291773
237 91 1964.259 0.36234984
237 119 2564.1184 0.77450544
238 119 2563.9072 0.61842245
238 119 2563.9072 0.61842245
240 197 4245.0977 0.34775087
240 237 5095.094 0.28434867
240 290 6241.605 0.2424403
241 198 4258.1436 0.3681444
241 198 4258.1436 0.3681444
241 330 7101.259 0.14292093
242 16 351.8154 28.425423
242 143 3074.5002 0.30783474
243 145 3118.4702 0.34708422
243 145 3118.4702 0.34708422
247 91 1966.0419 0.22636423
248 120 2573.176 0.33516076
249 119 2573.693 0.45658484
249 119 2573.693 0.45658484
250 134 2877.3135 0.45159793
250 155 3328.6602 0.22314622
251 75 1617.1515 0.13024548
251 134 2879.8533 0.6498284
251 134 2879.8533 0.6498284
255 210 4534.537 0.17368117
256 198 4256.871 0.17419302
256 198 4256.871 0.17419302
256 257 5541.417 0.20446187
256 282 6069.843 0.1278858
258 144 3110.196 0.19319423
258 144 3110.196 0.19319423
258 345 7422.6694 0.106212296
260 61 1300.952 0.16617666
260 134 2884.324 0.26320595
260 165 3552.165 0.12017575
260 197 4262.511 0.10818644
260 249 5357.9487 0.12016585
260 283 6093.392 0.09155571
260 349 7530.828 0.045448385
