Event Bin Frequency Volume
28 351 7564.288 6.8682904
29 54 1156.1755 9.190471
29 96 2069.3252 6.0280957
29 159 3421.6458 7.556066
29 194 4182.2754 6.237182
29 255 5487.7256 9.0724325
29 330 7116.659 8.295741
30 18 393.5269 23.992292
30 106 2273.8337 7.278552
30 156 3365.2334 10.090934
30 213 4593.026 8.039877
30 246 5294.0117 6.8379354
30 294 6341.4653 5.292687
30 342 7371.0557 7.5262575
31 49 1055.4044 6.1875606
31 127 2721.3909 8.119651
31 154 3333.011 11.032354
31 191 4113.9146 9.347221
31 247 5315.986 4.0477986
31 311 6701.749 7.6385875
31 342 7363.8467 6.037795
32 62 1340.3662 6.48219
32 125 2672.694 9.840238
32 161 3472.208 10.456206
32 220 4725.8706 7.722069
32 255 5482.941 6.0884438
32 285 6140.1406 10.461566
32 338 7282.537 9.466103
33 63 1346.5083 8.992475
33 94 2006.5974 10.522224
33 142 3056.3354 8.814946
33 217 4676.126 7.3725953
33 264 5690.5474 8.4507475
33 284 6127.222 7.1774087
33 326 7026.581 6.4712424
34 56 1203.5594 8.846027
34 95 2038.7083 7.2667184
34 188 4051.6787 10.798156
34 250 5367.6187 7.494424
34 319 6865.1675 8.041931
34 353 7607.489 5.9404535
35 61 1333.0957 9.569146
35 115 2484.6572 9.625964
35 159 3432.2693 10.552733
35 212 4553.6797 7.2859473
35 240 5176.566 6.2721987
35 318 6849.6157 7.075292
35 346 7449.3354 7.239894
36 18 391.69025 20.435429
36 52 1106.1271 7.8582416
36 98 2106.839 6.416761
36 172 3703.3135 8.451891
36 199 4264.725 7.5373316
36 250 5381.5537 8.196396
36 283 6099.165 9.299033
36 348 7490.7896 7.476402
37 70 1500.6469 8.781692
37 122 2629.4426 8.537063
37 142 3049.98 8.129484
37 215 4611.756 7.3522115
37 238 5124.7134 8.015059
37 282 6077.2427 7.6273875
37 342 7364.8857 7.060857
38 77 1661.4633 6.803526
38 108 2324.6228 10.523125
38 159 3422.3547 5.9882793
38 199 4285.5605 8.273735
38 237 5111.7983 7.905895
38 288 6207.172 10.0316515
38 327 7041.174 6.680271
39 67 1457.1306 9.259006
39 131 2806.35 6.118689
39 166 3573.1318 7.4643726
39 222 4762.3887 8.411746
39 242 5215.8696 9.101748
39 314 6743.147 7.2577934
39 352 7585.715 6.6845713
40 48 1031.4548 5.7808485
40 95 2036.0468 8.322617
40 144 3095.6143 9.129951
40 198 4274.56 7.4593015
40 242 5210.9307 11.37663
40 286 6149.5513 8.142066
40 349 7520.489 7.259287
41 16 349.09915 20.572779
41 68 1459.9867 10.146722
41 94 2030.085 7.3955507
41 187 4021.6082 9.590346
41 253 5437.247 8.990632
41 285 6141.742 8.533188
41 341 7350.771 8.289115
42 51 1101.8724 7.4827404
42 95 2046.5537 9.173434
42 155 3330.3164 6.5376697
42 186 4011.8105 7.2243876
42 234 5041.562 8.561018
42 287 6160.2505 6.3604965
42 350 7542.447 7.990302
43 61 1315.28 7.159471
43 95 2045.5496 8.172717
43 177 3804.442 7.8483796
43 211 4554.5015 10.664933
43 254 5466.601 9.560322
43 339 7296.7397 7.6683984
44 59 1275.7684 7.916606
44 103 2217.066 10.050807
44 201 4332.6626 8.651915
44 237 5091.0835 6.8519793
44 301 6486.872 6.359684
44 338 7268.4414 9.025754
45 81 1741.0339 9.59769
45 136 2916.9639 8.54945
45 193 4139.5454 7.954898
45 278 5996.5264 8.800212
45 312 6715.141 8.735476
45 339 7288.744 7.081254
46 83 1771.1829 7.828373
46 134 2885.7676 10.925574
46 161 3470.1548 7.6761446
46 216 4656.1636 6.517333
46 238 5120.358 4.929042
46 289 6224.6313 8.602614
46 333 7167.1494 7.088829
47 63 1368.4532 4.76977
47 96 2065.001 10.191377
47 160 3446.9797 9.11623
47 205 4409.9507 8.192401
47 246 5293.7 7.0077553
47 305 6569.3813 7.697514
47 328 7057.9927 7.7696753
48 58 1249.719 9.703612
48 95 2048.5925 7.6618257
48 153 3278.6235 8.0308695
48 187 4037.4407 5.732289
48 268 5776.8086 6.1488204
48 301 6482.83 6.531707
48 326 7033.955 5.6535044
49 50 1082.908 5.961402
49 128 2763.3398 10.683524
49 151 3267.816 8.160912
49 200 4314.175 5.610626
49 253 5461.4033 7.076979
49 279 6006.927 5.8342147
49 348 7487.0864 7.258101
50 64 1392.494 7.354208
50 98 2092.5745 7.4765143
50 176 3794.7236 7.037646
50 228 4903.4067 9.131366
50 272 5875.518 10.541838
50 298 6422.636 8.178678
50 336 7234.058 8.751419
51 71 1535.4772 6.4436774
51 99 2128.9385 5.8051114
51 157 3384.466 10.225588
51 205 4406.2573 9.003954
51 235 5061.2705 6.906511
51 298 6409.01 7.395306
51 328 7050.7495 10.124279
52 59 1278.0947 6.5331273
52 115 2471.579 9.000371
52 151 3259.2231 9.687134
52 215 4618.647 9.63025
52 252 5433.4565 6.8771334
52 308 6627.6914 12.070847
52 348 7504.9316 7.41397
53 76 1642.1792 6.884174
53 104 2245.8774 10.277728
53 160 3447.0845 9.824644
53 193 4155.8413 8.474986
53 292 6291.989 9.219853
53 330 7103.658 7.4796424
54 98 2098.8054 8.399193
54 152 3269.5513 9.555906
54 193 4155.476 8.746338
54 256 5520.409 9.370023
54 280 6029.578 10.462985
54 363 7801.2915 5.8165193
55 48 1038.0842 7.7858324
55 136 2928.9163 10.402526
55 186 3999.4084 8.910434
55 213 4586.9116 7.571059
55 236 5078.7935 7.8433914
55 293 6313.2437 5.149287
55 348 7490.311 6.2594385
56 83 1794.2148 7.7343063
56 107 2300.6787 6.5914516
56 179 3845.5247 6.7400765
56 217 4670.753 8.291429
56 242 5211.3 6.8211217
56 279 6011.881 9.235931
56 347 7476.297 5.684429
57 18 394.39706 17.042292
57 62 1346.3137 7.437009
57 144 3098.8442 9.715336
57 230 4954.137 8.517567
57 268 5783.8184 7.7772884
57 291 6263.3213 9.670526
57 343 7383.7715 7.5442905
58 55 1198.9125 8.150288
58 100 2153.1404 7.8688107
58 145 3113.4895 9.958424
58 194 4173.278 8.587624
58 233 5015.7637 8.5894785
58 307 6613.268 8.926921
58 328 7058.602 8.152171
59 16 348.15976 29.415789
59 72 1559.4852 7.3432097
59 123 2645.9019 8.795146
59 149 3197.6616 8.378328
59 216 4657.918 9.619025
59 237 5094.843 5.775764
59 313 6741.737 8.454432
59 345 7418.912 8.239245
60 16 348.85452 36.250023
60 71 1532.9917 6.792621
60 122 2635.1467 5.768702
60 161 3480.0625 6.3821435
60 221 4757.402 7.161775
60 242 5215.64 7.7814183
60 302 6502.401 8.096948
60 326 7014.5576 8.329184
61 16 347.00424 33.56526
61 72 1559.9207 9.368391
61 103 2202.1326 6.9053364
61 168 3629.16 6.4898524
61 211 4547.3145 9.421751
61 242 5212.626 6.909552
61 296 6372.8447 8.522729
61 326 7022.7437 13.194451
62 16 345.79166 22.074976
62 49 1060.9918 6.970319
62 102 2202.9521 6.7700996
62 151 3251.528 6.2404103
62 231 4970.013 7.531834
62 275 5926.455 8.133798
62 303 6531.4653 6.40027
62 341 7349.7285 7.103655
63 54 1167.0774 7.0224514
63 96 2072.4866 9.408125
63 140 3009.6252 6.868732
63 193 4161.8477 7.43186
63 272 5872.905 6.680127
63 310 6678.0615 8.801522
63 374 8035.4883 5.7740855
64 96 2066.1257 6.968921
64 149 3190.9824 6.1888943
64 201 4336.0244 9.669778
64 240 5168.116 8.674177
64 295 6358.082 7.4710655
64 328 7056.0317 7.097903
65 63 1359.2588 8.309243
65 116 2501.1743 8.484307
65 145 3123.2747 9.227352
65 222 4779.9062 7.547209
65 265 5717.9175 9.70341
65 288 6194.9946 6.034705
65 344 7407.952 8.580133
66 57 1225.6066 7.327285
66 129 2779.6692 9.54733
66 157 3388.2126 9.319496
66 227 4902.204 7.231437
66 254 5479.2163 6.9428153
66 288 6202.7676 6.4165382
66 335 7198.1753 7.130625
67 138 2969.256 8.958155
67 190 4090.9783 9.162139
67 249 5371.5347 4.932318
67 302 6493.9326 9.746131
67 330 7095.356 5.998897
68 47 1015.6286 7.921206
68 146 3142.711 7.8926816
68 214 4600.5015 9.894827
68 240 5174.564 4.9804597
68 306 6599.0806 8.4128275
68 331 7141.184 5.6124973
69 74 1594.0892 9.941587
69 94 2018.4043 8.235966
69 157 3381.186 8.765141
69 199 4290.849 8.451288
69 260 5592.177 8.280623
69 292 6287.288 8.755055
69 328 7068.138 7.085094
70 18 390.96967 15.123825
70 75 1594.9099 7.2252626
70 96 2074.3755 4.857938
70 178 3833.1663 6.473499
70 207 4457.674 7.5410175
70 248 5334.9053 8.516903
70 328 7063.735 8.774783
71 76 1627.4729 8.936353
71 100 2150.7417 9.316283
71 164 3519.8235 8.864414
71 200 4300.2373 6.292861
71 244 5264.8516 8.72884
71 303 6516.3926 7.6528354
71 343 7381.6943 5.606057
72 49 1035.0912 8.760855
72 95 2054.4539 8.697636
72 169 3638.972 8.095364
72 195 4187.9707 7.130297
72 246 5276.2607 6.4128256
72 315 6781.457 10.3620825
72 354 7620.2246 5.2840867
73 50 1070.5979 12.26923
73 125 2671.852 8.114906
73 166 3585.03 8.701084
73 218 4689.4766 8.105812
73 264 5674.7583 7.371354
73 315 6780.596 8.947644
73 355 7661.5923 6.3788614
74 63 1351.6914 8.388559
74 125 2687.1807 10.075702
74 165 3565.044 7.767922
74 218 4695.673 8.564933
74 240 5155.346 8.157225
74 300 6469.071 5.898223
74 340 7338.252 9.157461
75 62 1352.6729 7.4739175
75 109 2347.2922 7.1680384
75 158 3395.837 8.09636
75 198 4251.5913 7.277898
75 258 5560.704 8.156407
75 294 6326.812 8.253708
75 340 7312.8433 10.186109
76 71 1508.7737 7.642365
76 136 2918.273 7.205102
76 164 3529.0972 9.352545
76 220 4746.89 7.970251
76 268 5760.542 8.173966
76 334 7192.6475 8.776987
77 91 1958.1288 9.647567
77 117 2530.159 6.913347
77 152 3270.7822 6.30767
77 194 4174.6816 6.224433
77 280 6030.279 9.330122
77 353 7586.274 6.250067
78 60 1287.5042 6.9955034
78 107 2305.6025 9.787126
78 184 3965.375 7.163524
78 228 4909.9653 6.935336
78 261 5620.231 8.807133
78 282 6080.8115 7.982538
78 327 7041.939 14.358256
79 52 1118.7249 6.8284483
79 103 2228.882 10.553123
79 145 3119.1467 9.076892
79 219 4716.645 8.587352
79 254 5488.827 7.5423822
79 296 6382.346 11.97483
79 335 7209.147 8.035526
80 70 1492.8656 9.970875
80 96 2055.1558 7.326139
80 161 3469.6326 9.714554
80 235 5060.136 11.60551
80 286 6157.6753 6.1099515
80 354 7633.1694 6.451254
81 48 1032.709 9.847604
81 120 2568.951 6.881135
81 152 3270.6785 7.977586
81 216 4652.1006 7.982358
81 242 5216.362 7.1470537
81 303 6532.8657 8.681527
81 361 7772.1997 6.504208
82 76 1633.5509 8.558428
82 108 2331.1052 8.023201
82 156 3353.9182 6.166627
82 208 4470.4575 7.424374
82 262 5645.488 8.419741
82 288 6221.244 8.339346
82 329 7090.0137 7.770946
83 49 1053.242 8.492235
83 97 2092.0332 7.7101703
83 150 3229.0999 7.8073063
83 192 4125.7485 8.815775
83 252 5438.211 5.7826743
83 288 6202.9966 8.294844
83 333 7165.692 6.584918
84 51 1110.6599 9.641821
84 97 2082.659 7.9468
84 222 4771.833 7.3907614
84 257 5539.4395 5.754653
84 289 6210.194 5.8965993
84 339 7297.16 11.380309
85 82 1751.7251 10.337126
85 115 2476.593 8.129055
85 143 3068.4329 6.649349
85 198 4252.921 9.318877
85 255 5492.749 6.5294914
85 293 6306.7075 6.172413
85 340 7321.9004 7.983964
86 68 1461.2325 8.206559
86 111 2386.8743 10.965855
86 162 3475.2246 7.183236
86 192 4132.444 8.072524
86 284 6114.7583 6.738729
86 339 7298.0723 7.9032946
87 16 336.41217 16.625713
87 56 1209.3737 7.5220246
87 95 2049.7397 10.163441
87 194 4170.3486 9.936882
87 257 5551.4 9.163477
87 297 6389.287 6.04007
87 348 7495.567 7.0917187
88 15 329.25583 15.302449
88 61 1333.7874 5.589184
88 110 2371.2085 6.840278
88 159 3445.0996 7.2117214
88 206 4424.9727 6.7679567
88 241 5191.3115 6.9082775
88 293 6319.097 7.664357
88 331 7128.1626 6.7507486
89 15 328.0952 16.730244
89 59 1266.1156 6.3047833
89 120 2591.836 5.3001804
89 156 3352.7017 7.640104
89 196 4201.9053 8.6559725
89 259 5582.62 10.405922
89 287 6170.372 9.177407
89 344 7407.343 8.2925
90 59 1275.512 6.390383
90 122 2624.4998 7.3241925
90 163 3498.4697 13.397805
90 187 4022.6357 6.7902684
90 243 5226.36 9.166779
90 288 6192.8794 6.9815116
90 337 7253.698 6.1415787
91 76 1629.6869 8.612528
91 104 2225.4648 6.7652407
91 140 3013.1538 8.190607
91 190 4092.7893 6.414085
91 243 5224.4585 8.426592
91 303 6528.7007 8.538055
91 326 7019.107 5.7928214
92 16 354.9547 18.336918
92 56 1210.968 7.003369
92 124 2669.7578 8.622941
92 181 3891.1077 7.648521
92 227 4886.656 9.508966
92 256 5503.351 8.52926
92 326 7029.5415 9.128562
93 16 346.14987 52.997925
93 53 1128.7317 7.109558
93 125 2700.275 8.519733
93 164 3525.493 6.4636126
93 212 4567.5728 6.8868804
93 268 5768.854 10.759229
93 346 7462.2915 7.7079716
94 15 332.72952 37.06315
94 58 1253.2532 7.7948394
94 100 2159.6748 8.628551
94 142 3042.2932 7.157045
94 212 4555.614 7.7636576
94 248 5343.2383 7.067605
94 300 6461.069 5.918221
94 368 7913.688 6.5894427
95 15 323.89227 43.13576
95 93 2011.8132 7.5535774
95 174 3745.2156 8.476418
95 205 4393.9316 6.8108764
95 243 5239.6274 7.785248
95 310 6666.836 8.004476
95 351 7545.088 8.1668825
96 15 328.91223 31.232246
96 84 1793.8636 8.53703
96 106 2276.8474 11.734219
96 149 3218.0698 6.501294
96 222 4772.8945 9.037602
96 260 5593.3086 9.144481
96 299 6418.082 6.929673
96 342 7370.1943 8.552519
97 15 323.8317 24.786707
97 76 1635.8446 6.1984005
97 113 2429.9448 8.457999
97 151 3247.6687 8.216359
97 205 4416.0894 9.405952
97 262 5642.673 9.334468
97 284 6117.276 6.0365205
97 343 7381.976 9.67595
98 15 330.08542 15.021701
98 65 1390.7512 8.47216
98 99 2144.2576 8.235038
98 156 3362.587 11.808564
98 203 4385.3296 7.082956
98 249 5364.6646 8.056671
98 279 6012.527 9.036243
98 331 7128.4644 9.113929
99 47 1013.94666 10.634782
99 101 2190.0881 7.0611186
99 157 3373.9004 8.529479
99 206 4429.1875 7.528446
99 244 5272.124 7.7423463
99 283 6092.299 9.604805
99 336 7221.3853 6.9457707
100 69 1470.3307 7.1982985
100 105 2261.6548 10.656899
100 174 3748.4053 6.867991
100 229 4938.485 8.358179
100 257 5528.052 7.016537
100 299 6439.153 9.099693
100 351 7558.062 6.0945306
101 70 1487.7963 7.1881256
101 125 2699.4165 7.0615845
101 145 3123.2046 5.5323973
101 215 4622.608 9.121327
101 250 5385.2017 9.024948
101 284 6118.0244 6.4535685
101 371 7994.436 5.5649815
102 57 1224.5428 6.9549403
102 153 3290.0952 13.0101795
102 199 4275.311 5.4065495
102 252 5428.8545 7.56019
102 323 6954.164 9.517024
102 350 7537.027 6.0449986
103 53 1150.0011 8.574969
103 112 2427.27 7.3861117
103 156 3361.6868 6.695575
103 193 4145.7456 8.627042
103 258 5546.874 10.802179
103 328 7072.831 7.805177
104 88 1901.2355 6.936313
104 125 2691.6858 6.934405
104 175 3776.3137 7.9044266
104 212 4562.654 5.9169264
104 243 5232.229 8.023371
104 326 7019.082 8.765879
105 75 1619.2993 7.315044
105 101 2171.0166 7.176932
105 195 4207.3174 8.126844
105 258 5542.771 8.942154
105 280 6034.8037 6.048319
105 331 7127.9043 5.933631
106 68 1449.5471 9.457764
106 101 2184.7222 7.026655
106 160 3445.1816 10.877363
106 186 4011.5789 5.878379
106 269 5796.936 9.197862
106 305 6568.5396 6.9593925
106 329 7092.1343 6.313438
107 49 1053.0524 9.808305
107 125 2698.114 7.1274586
