Event Bin Frequency Volume
1 52 1112.2706 3.8596156
1 257 5539.1567 0.23759909
1 338 7280.624 0.19949712
3 96 2066.5315 0.5962307
3 292 6284.3447 0.21572532
4 143 3088.4255 0.3226342
5 138 2974.461 0.5042265
5 138 2974.461 0.5042265
8 26 554.55927 18.19303
8 198 4263.671 0.3224753
9 167 3598.6553 0.25277796
9 167 3598.6553 0.25277796
9 196 4228.465 0.22869796
9 196 4228.465 0.22869796
10 26 551.48334 15.346111
11 96 2076.1995 1.7752191
12 54 1165.6409 1.9740691
12 96 2068.2883 1.7387618
12 96 2068.2883 1.7387618
16 185 3981.7185 1.4294301
16 309 6660.423 0.97820103
16 332 7150.5728 0.99511796
17 16 346.21912 21.698557
17 174 3767.2307 0.8763933
17 174 3767.2307 0.8763933
17 243 5243.7324 0.51462823
18 205 4417.118 0.8534649
19 205 4418.764 0.8822347
19 205 4418.764 0.8822347
20 161 3470.8843 0.73520774
20 205 4418.9414 0.7508742
20 245 5264.6797 0.4196167
20 285 6149.477 0.7752989
20 348 7487.813 0.610359
21 197 4242.2695 0.6393315
21 197 4242.2695 0.6393315
22 116 2495.4795 0.474117
22 185 3976.9934 0.5540726
22 185 3976.9934 0.5540726
25 120 2581.6196 0.4675923
25 120 2581.6196 0.4675923
29 47 1005.4588 1.7676715
30 26 554.2847 19.110096
30 197 4248.59 0.5166853
31 175 3773.417 0.6210847
32 236 5090.701 0.23555443
34 47 1002.3177 0.769226
36 137 2953.431 0.61449045
37 137 2950.7224 0.647217
37 137 2950.7224 0.647217
37 320 6892.4478 0.28662714
37 351 7552.102 0.27432978
38 176 3806.763 0.61489445
38 176 3806.763 0.61489445
39 197 4243.071 0.34860772
39 197 4243.071 0.34860772
44 189 4072.0408 0.66783625
44 340 7318.369 0.6853631
45 220 4734.4746 0.81900173
45 220 4734.4746 0.81900173
45 306 6582.092 0.9577813
46 149 3212.271 0.987729
46 234 5037.2686 0.91094893
47 138 2972.5942 3.714359
48 138 2972.924 3.456943
48 138 2972.924 3.456943
49 61 1321.5264 3.3416233
49 167 3604.272 1.0623965
49 167 3604.272 1.0623965
50 62 1328.6272 3.4984825
50 198 4247.2285 0.23451819
50 234 5041.731 0.5356733
50 290 6239.2183 0.3863725
51 128 2755.713 5.40402
51 183 3945.5554 1.7132318
51 210 4530.9624 0.24195412
51 210 4530.9624 0.24195412
51 339 7290.57 0.2316488
52 128 2757.3806 4.91377
52 128 2757.3806 4.91377
55 184 3951.8684 1.2523557
55 184 3951.8684 1.2523557
61 69 1483.6638 1.6382368
61 128 2756.5874 3.3188488
65 161 3470.8992 2.2115645
66 161 3468.0361 2.0185897
66 161 3468.0361 2.0185897
66 210 4524.9014 0.6824375
66 257 5533.6914 0.8069402
66 344 7409.1724 0.8023802
68 223 4815.055 0.56733453
68 223 4815.055 0.56733453
68 283 6087.4146 0.5050572
69 110 2353.015 5.993246
69 110 2353.015 5.993246
70 161 3469.5593 1.2158998
71 161 3467.2705 0.86537915
71 161 3467.2705 0.86537915
71 329 7082.1655 0.3283582
72 196 4230.1763 0.85644484
73 16 347.4618 32.224
73 110 2353.5938 13.626348
73 197 4238.7466 1.7411653
73 197 4238.7466 1.7411653
73 261 5623.27 0.58197844
73 319 6869.9023 0.67276686
74 82 1770.9141 2.8291326
74 110 2362.2585 13.82576
74 110 2362.2585 13.82576
80 109 2357.8762 8.117398
82 110 2358.3 7.6321316
82 110 2358.3 7.6321316
87 184 3959.636 1.2671953
87 204 4393.5347 0.79977554
87 286 6154.0664 0.8492516
87 339 7295.7935 0.5852703
88 183 3959.5515 1.1339259
88 183 3959.5515 1.1339259
88 205 4413.6533 0.594013
88 205 4413.6533 0.594013
88 267 5735.026 0.72769773
89 18 391.4603 31.63407
89 69 1483.9387 1.5186573
90 18 392.00705 28.336624
90 211 4542.662 0.54161954
90 243 5227.3105 0.5988256
92 325 7007.3936 0.35252368
93 200 4317.258 0.5270137
93 200 4317.258 0.5270137
93 291 6263.98 0.6949951
98 109 2354.6458 3.9239614
98 184 3963.5984 0.7063449
99 55 1179.2084 2.2294667
99 109 2356.0232 4.0317063
99 109 2356.0232 4.0317063
99 184 3965.1965 0.7238017
99 184 3965.1965 0.7238017
100 110 2357.8044 4.184988
100 184 3955.0518 0.7422151
101 18 391.97827 25.901773
101 110 2358.597 3.6210256
101 110 2358.597 3.6210256
102 185 3968.545 0.6006353
102 185 3968.545 0.6006353
102 225 4843.02 0.3861328
102 256 5502.811 0.30359477
102 298 6417.71 0.4506228
102 343 7395.267 0.43892995
103 191 4092.5347 0.38583687
103 191 4092.5347 0.38583687
109 55 1177.0565 4.674083
110 18 391.9266 21.949425
110 164 3538.7166 0.3468235
110 200 4311.8164 0.29699752
111 110 2359.6924 2.3375304
112 110 2361.32 2.2888184
112 110 2361.32 2.2888184
113 184 3964.463 0.2821651
113 184 3964.463 0.2821651
113 232 5001.359 0.1616876
114 191 4109.2324 0.28971294
114 191 4109.2324 0.28971294
116 319 6879.0586 0.14532404
116 358 7712.7734 0.14850321
117 55 1175.1926 7.845478
121 248 5343.06 0.2268266
121 291 6263.3086 0.11240291
122 224 4823.976 0.100952856
123 198 4279.7383 0.14464168
123 198 4279.7383 0.14464168
123 340 7325.1606 0.08251062
125 110 2360.97 3.676204
126 109 2356.5344 3.9600577
126 109 2356.5344 3.9600577
126 183 3943.9028 0.6679295
128 183 3946.073 0.57704383
128 183 3946.073 0.57704383
129 18 392.60486 21.088682
129 55 1174.7826 10.739942
130 54 1173.6105 10.602644
130 194 4198.15 0.40008712
130 285 6130.287 0.61421275
131 109 2354.1177 3.6770403
131 161 3467.0823 0.5333065
131 220 4737.3994 0.42872074
131 220 4737.3994 0.42872074
131 253 5460.2544 0.33215672
131 369 7942.5435 0.7727322
132 109 2357.1821 3.7021737
132 109 2357.1821 3.7021737
133 161 3464.47 0.34812444
133 161 3464.47 0.34812444
141 16 347.5322 25.264053
141 55 1174.7279 13.141523
143 27 587.16534 18.917505
144 226 4866.864 1.0201265
144 249 5357.295 0.7205824
144 350 7536.3677 1.1043495
146 110 2360.748 9.517578
146 148 3185.2659 1.3080326
146 294 6331.247 0.8072473
147 110 2370.8916 9.360389
147 110 2370.8916 9.360389
147 148 3184.304 0.9297703
147 148 3184.304 0.9297703
147 198 4250.573 0.7309015
147 198 4250.573 0.7309015
150 205 4420.793 0.7792011
150 291 6265.9824 0.49887368
151 197 4245.7354 0.50304234
151 197 4245.7354 0.50304234
152 147 3174.7 0.6925055
153 55 1174.7397 13.003982
154 27 586.84576 18.410261
154 147 3165.6406 0.67611027
154 147 3165.6406 0.67611027
155 110 2358.8315 2.6026692
156 110 2365.0784 2.3441527
156 110 2365.0784 2.3441527
159 268 5775.8857 0.7343545
159 368 7926.08 0.50882924
160 110 2364.1538 2.1681435
160 198 4258.817 0.3192495
160 260 5605.722 0.1891319
160 306 6586.8076 0.42533153
164 55 1175.9476 9.540475
164 109 2352.8516 1.5855196
164 109 2352.8516 1.5855196
164 186 4001.894 0.26571912
164 186 4001.894 0.26571912
165 27 587.0148 18.113634
165 146 3164.0273 0.3992271
166 337 7257.5186 0.18798995
167 166 3582.3867 0.3541975
167 166 3582.3867 0.3541975
171 110 2375.4875 1.6791483
171 205 4420.518 0.21207784
172 55 1183.5942 8.954665
173 16 341.05237 18.168058
173 147 3164.7913 0.31785902
173 222 4776.4727 0.20489377
173 222 4776.4727 0.20489377
173 249 5358.3623 0.19009548
173 305 6562.641 0.24300878
174 110 2363.7683 1.4737407
174 110 2363.7683 1.4737407
174 145 3119.6487 0.31918943
174 145 3119.6487 0.31918943
176 325 7002.5693 0.114071995
184 55 1181.7201 6.7910614
187 109 2354.251 1.2728206
187 334 7201.3994 0.7644411
188 109 2352.8728 0.8614424
188 109 2352.8728 0.8614424
188 173 3723.8276 0.6676226
188 208 4477.2188 0.98766047
188 270 5815.662 0.9272666
188 291 6265.4863 0.74502105
189 177 3803.313 0.8441257
189 177 3803.313 0.8441257
189 222 4779.525 0.792461
189 222 4779.525 0.792461
190 55 1175.8188 4.8073044
190 233 5015.136 0.54832053
190 341 7347.564 0.6032921
191 229 4926.3545 0.5300122
193 300 6460.416 0.48066428
194 110 2370.2422 1.075311
194 200 4307.698 0.51302546
194 200 4307.698 0.51302546
198 147 3159.549 1.0998571
199 110 2369.6719 1.8830765
199 110 2369.6719 1.8830765
199 146 3155.4087 1.2162011
199 146 3155.4087 1.2162011
201 73 1580.2754 5.4639726
201 349 7512.787 0.2879852
202 186 4002.1238 0.5053557
202 306 6589.38 0.27493826
203 277 5962.8325 0.31310555
204 15 330.13028 28.899202
205 110 2367.8381 16.962795
205 200 4306.359 0.3883042
205 200 4306.359 0.3883042
206 110 2367.693 17.153618
206 110 2367.693 17.153618
208 147 3159.8286 1.8717493
209 147 3163.8718 2.5485625
209 147 3163.8718 2.5485625
210 147 3163.8142 2.7732937
211 55 1175.7635 5.559055
212 98 2127.5203 7.094276
213 98 2113.107 13.905433
213 98 2113.107 13.905433
213 164 3529.7742 0.9700149
213 164 3529.7742 0.9700149
216 196 4215.8184 0.71482825
216 235 5057.1313 0.6492785
217 199 4287.416 0.34913144
217 199 4287.416 0.34913144
217 291 6267.7705 0.7051087
217 351 7552.884 0.4271571
