Event Bin Frequency Volume
148 252 5407.1626 0.028698524
148 297 6395.856 0.022743484
148 338 7256.8 0.020798827
149 15 331.00443 49.63326
150 15 331.0609 49.490097
150 112 2397.4119 0.21851821
150 140 3023.762 0.113706574
150 189 4061.302 0.056734588
150 244 5236.6416 0.04218955
151 112 2396.8362 0.1704291
151 112 2396.8362 0.1704291
152 156 3340.8132 0.0947684
152 156 3340.8132 0.0947684
152 200 4304.0376 0.047171734
152 200 4304.0376 0.047171734
152 292 6285.547 0.032621976
152 333 7190.874 0.029427838
156 54 1152.3757 1.120076
160 100 2131.8833 0.11915726
160 191 4098.5664 0.032539066
160 246 5311.197 0.025137225
160 287 6179.6084 0.020927701
160 330 7089.1963 0.018721372
162 202 4341.4307 0.029983472
162 202 4341.4307 0.029983472
163 102 2188.6953 0.0886169
163 102 2188.6953 0.0886169
163 158 3386.5325 0.06738708
165 15 329.83646 34.014786
165 156 3342.6174 0.06932148
165 156 3342.6174 0.06932148
167 60 1279.7651 0.669665
170 54 1156.2374 0.5944188
170 102 2186.4756 0.123131014
170 168 3608.76 0.06556524
170 188 4031.9712 0.045285657
170 242 5224.335 0.03545232
170 288 6220.2085 0.029230703
170 337 7257.0044 0.027250051
